feature,importance,fold
MEDIAN(credit_card_balance.AMT_TOTAL_RECEIVABLE),0,5
MEDIAN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT),8,5
MEDIAN(credit_card_balance.CNT_DRAWINGS_CURRENT),6,5
MEDIAN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT),0,5
MEDIAN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT),17,5
MEDIAN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM),12,5
MEDIAN(credit_card_balance.SK_DPD),0,5
MEDIAN(credit_card_balance.SK_DPD_DEF),0,5
MEDIAN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL),42,5
COUNT(credit_card_balance),0,5
MODE(credit_card_balance.NAME_CONTRACT_STATUS),0,5
NUM_UNIQUE(credit_card_balance.NAME_CONTRACT_STATUS),0,5
COUNT(bureau_balance),20,5
MODE(bureau_balance.STATUS),14,5
NUM_UNIQUE(bureau_balance.STATUS),24,5
SUM(previous_application.STD(installments_payments.NUM_INSTALMENT_VERSION)),121,5
SUM(previous_application.STD(installments_payments.NUM_INSTALMENT_NUMBER)),40,5
SUM(previous_application.STD(installments_payments.AMT_INSTALMENT)),48,5
SUM(previous_application.STD(installments_payments.AMT_PAYMENT)),71,5
SUM(previous_application.STD(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),76,5
SUM(previous_application.STD(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),86,5
SUM(previous_application.STD(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),110,5
SUM(previous_application.MAX(installments_payments.NUM_INSTALMENT_VERSION)),18,5
SUM(previous_application.MAX(installments_payments.NUM_INSTALMENT_NUMBER)),37,5
SUM(previous_application.MAX(installments_payments.AMT_INSTALMENT)),39,5
SUM(previous_application.MAX(installments_payments.AMT_PAYMENT)),34,5
SUM(previous_application.MAX(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),30,5
SUM(previous_application.MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),36,5
SUM(previous_application.MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),96,5
SUM(previous_application.MIN(installments_payments.NUM_INSTALMENT_VERSION)),7,5
SUM(previous_application.MIN(installments_payments.NUM_INSTALMENT_NUMBER)),0,5
SUM(previous_application.MIN(installments_payments.AMT_INSTALMENT)),83,5
SUM(previous_application.MIN(installments_payments.AMT_PAYMENT)),296,5
SUM(previous_application.MIN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),60,5
SUM(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),0,5
SUM(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),177,5
SUM(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_VERSION)),10,5
SUM(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_NUMBER)),44,5
SUM(previous_application.MEDIAN(installments_payments.AMT_INSTALMENT)),57,5
SUM(previous_application.MEDIAN(installments_payments.AMT_PAYMENT)),58,5
SUM(previous_application.MEDIAN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),18,5
SUM(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),7,5
SUM(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),128,5
SUM(previous_application.STD(pos_cash_balance.CNT_INSTALMENT)),100,5
SUM(previous_application.STD(pos_cash_balance.CNT_INSTALMENT_FUTURE)),74,5
SUM(previous_application.STD(pos_cash_balance.SK_DPD)),15,5
SUM(previous_application.STD(pos_cash_balance.SK_DPD_DEF)),48,5
SUM(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT)),28,5
SUM(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT_FUTURE)),13,5
SUM(previous_application.MAX(pos_cash_balance.SK_DPD)),7,5
SUM(previous_application.MAX(pos_cash_balance.SK_DPD_DEF)),12,5
SUM(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT)),55,5
SUM(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),174,5
SUM(previous_application.MIN(pos_cash_balance.SK_DPD)),0,5
SUM(previous_application.MIN(pos_cash_balance.SK_DPD_DEF)),0,5
SUM(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT)),37,5
SUM(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),108,5
SUM(previous_application.MEDIAN(pos_cash_balance.SK_DPD)),14,5
SUM(previous_application.MEDIAN(pos_cash_balance.SK_DPD_DEF)),9,5
SUM(previous_application.NUM_UNIQUE(pos_cash_balance.NAME_CONTRACT_STATUS)),9,5
SUM(previous_application.STD(credit_card_balance.AMT_BALANCE)),4,5
SUM(previous_application.STD(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),4,5
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),11,5
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_CURRENT)),7,5
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),1,5
SUM(previous_application.STD(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),9,5
SUM(previous_application.STD(credit_card_balance.AMT_INST_MIN_REGULARITY)),8,5
SUM(previous_application.STD(credit_card_balance.AMT_PAYMENT_CURRENT)),16,5
SUM(previous_application.STD(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),7,5
SUM(previous_application.STD(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),9,5
SUM(previous_application.STD(credit_card_balance.AMT_RECIVABLE)),9,5
SUM(previous_application.STD(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,5
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),40,5
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_CURRENT)),26,5
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),1,5
SUM(previous_application.STD(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),4,5
SUM(previous_application.STD(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),5,5
SUM(previous_application.STD(credit_card_balance.SK_DPD)),1,5
SUM(previous_application.STD(credit_card_balance.SK_DPD_DEF)),0,5
SUM(previous_application.STD(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),10,5
SUM(previous_application.MAX(credit_card_balance.AMT_BALANCE)),8,5
SUM(previous_application.MAX(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),4,5
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),7,5
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_CURRENT)),6,5
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,5
SUM(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),6,5
SUM(previous_application.MAX(credit_card_balance.AMT_INST_MIN_REGULARITY)),4,5
SUM(previous_application.MAX(credit_card_balance.AMT_PAYMENT_CURRENT)),4,5
SUM(previous_application.MAX(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),4,5
SUM(previous_application.MAX(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),11,5
SUM(previous_application.MAX(credit_card_balance.AMT_RECIVABLE)),3,5
SUM(previous_application.MAX(credit_card_balance.AMT_TOTAL_RECEIVABLE)),2,5
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),7,5
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_CURRENT)),4,5
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,5
SUM(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),2,5
SUM(previous_application.MAX(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,5
SUM(previous_application.MAX(credit_card_balance.SK_DPD)),0,5
SUM(previous_application.MAX(credit_card_balance.SK_DPD_DEF)),0,5
SUM(previous_application.MAX(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),27,5
SUM(previous_application.MIN(credit_card_balance.AMT_BALANCE)),6,5
SUM(previous_application.MIN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),9,5
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,5
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_CURRENT)),9,5
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,5
SUM(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),5,5
SUM(previous_application.MIN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,5
SUM(previous_application.MIN(credit_card_balance.AMT_PAYMENT_CURRENT)),13,5
SUM(previous_application.MIN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),5,5
SUM(previous_application.MIN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),1,5
SUM(previous_application.MIN(credit_card_balance.AMT_RECIVABLE)),2,5
SUM(previous_application.MIN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,5
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,5
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,5
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,5
SUM(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,5
SUM(previous_application.MIN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,5
SUM(previous_application.MIN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),11,5
SUM(previous_application.MEDIAN(credit_card_balance.AMT_BALANCE)),13,5
SUM(previous_application.MEDIAN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),8,5
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),17,5
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_CURRENT)),12,5
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,5
SUM(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),3,5
SUM(previous_application.MEDIAN(credit_card_balance.AMT_INST_MIN_REGULARITY)),1,5
SUM(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_CURRENT)),21,5
SUM(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),23,5
SUM(previous_application.MEDIAN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),13,5
SUM(previous_application.MEDIAN(credit_card_balance.AMT_RECIVABLE)),10,5
SUM(previous_application.MEDIAN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,5
SUM(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),2,5
SUM(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_CURRENT)),6,5
SUM(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,5
SUM(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,5
SUM(previous_application.MEDIAN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),5,5
SUM(previous_application.MEDIAN(credit_card_balance.SK_DPD)),0,5
SUM(previous_application.MEDIAN(credit_card_balance.SK_DPD_DEF)),0,5
SUM(previous_application.MEDIAN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),66,5
SUM(previous_application.NUM_UNIQUE(credit_card_balance.NAME_CONTRACT_STATUS)),0,5
STD(previous_application.SUM(installments_payments.NUM_INSTALMENT_VERSION)),103,5
STD(previous_application.SUM(installments_payments.NUM_INSTALMENT_NUMBER)),57,5
STD(previous_application.SUM(installments_payments.AMT_INSTALMENT)),47,5
STD(previous_application.SUM(installments_payments.AMT_PAYMENT)),85,5
STD(previous_application.SUM(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),44,5
STD(previous_application.SUM(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),53,5
STD(previous_application.SUM(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),103,5
STD(previous_application.MAX(installments_payments.NUM_INSTALMENT_VERSION)),44,5
STD(previous_application.MAX(installments_payments.NUM_INSTALMENT_NUMBER)),85,5
STD(previous_application.MAX(installments_payments.AMT_INSTALMENT)),34,5
STD(previous_application.MAX(installments_payments.AMT_PAYMENT)),42,5
STD(previous_application.MAX(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),23,5
STD(previous_application.MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),76,5
STD(previous_application.MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),108,5
STD(previous_application.MIN(installments_payments.NUM_INSTALMENT_VERSION)),15,5
STD(previous_application.MIN(installments_payments.NUM_INSTALMENT_NUMBER)),0,5
STD(previous_application.MIN(installments_payments.AMT_INSTALMENT)),74,5
STD(previous_application.MIN(installments_payments.AMT_PAYMENT)),60,5
STD(previous_application.MIN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),67,5
STD(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),0,5
STD(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),128,5
STD(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_VERSION)),25,5
STD(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_NUMBER)),35,5
STD(previous_application.MEDIAN(installments_payments.AMT_INSTALMENT)),40,5
STD(previous_application.MEDIAN(installments_payments.AMT_PAYMENT)),35,5
STD(previous_application.MEDIAN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),34,5
STD(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),15,5
STD(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),113,5
STD(previous_application.COUNT(installments_payments)),96,5
STD(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT)),47,5
STD(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT_FUTURE)),40,5
STD(previous_application.SUM(pos_cash_balance.SK_DPD)),11,5
STD(previous_application.SUM(pos_cash_balance.SK_DPD_DEF)),32,5
STD(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT)),44,5
STD(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT_FUTURE)),24,5
STD(previous_application.MAX(pos_cash_balance.SK_DPD)),29,5
STD(previous_application.MAX(pos_cash_balance.SK_DPD_DEF)),21,5
STD(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT)),83,5
STD(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),148,5
STD(previous_application.MIN(pos_cash_balance.SK_DPD)),0,5
STD(previous_application.MIN(pos_cash_balance.SK_DPD_DEF)),0,5
STD(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT)),26,5
STD(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),97,5
STD(previous_application.MEDIAN(pos_cash_balance.SK_DPD)),10,5
STD(previous_application.MEDIAN(pos_cash_balance.SK_DPD_DEF)),0,5
STD(previous_application.COUNT(pos_cash_balance)),157,5
STD(previous_application.NUM_UNIQUE(pos_cash_balance.NAME_CONTRACT_STATUS)),108,5
STD(previous_application.SUM(credit_card_balance.AMT_BALANCE)),0,5
STD(previous_application.SUM(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,5
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,5
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,5
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,5
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,5
STD(previous_application.SUM(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,5
STD(previous_application.SUM(credit_card_balance.AMT_PAYMENT_CURRENT)),0,5
STD(previous_application.SUM(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,5
STD(previous_application.SUM(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,5
STD(previous_application.SUM(credit_card_balance.AMT_RECIVABLE)),0,5
STD(previous_application.SUM(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,5
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,5
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,5
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,5
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,5
STD(previous_application.SUM(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,5
STD(previous_application.SUM(credit_card_balance.SK_DPD)),0,5
STD(previous_application.SUM(credit_card_balance.SK_DPD_DEF)),0,5
STD(previous_application.SUM(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),0,5
STD(previous_application.MAX(credit_card_balance.AMT_BALANCE)),0,5
STD(previous_application.MAX(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,5
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,5
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,5
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,5
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,5
STD(previous_application.MAX(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,5
STD(previous_application.MAX(credit_card_balance.AMT_PAYMENT_CURRENT)),0,5
STD(previous_application.MAX(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,5
STD(previous_application.MAX(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,5
STD(previous_application.MAX(credit_card_balance.AMT_RECIVABLE)),0,5
STD(previous_application.MAX(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,5
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,5
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,5
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,5
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,5
STD(previous_application.MAX(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,5
STD(previous_application.MAX(credit_card_balance.SK_DPD)),0,5
STD(previous_application.MAX(credit_card_balance.SK_DPD_DEF)),0,5
STD(previous_application.MAX(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),0,5
STD(previous_application.MIN(credit_card_balance.AMT_BALANCE)),0,5
STD(previous_application.MIN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,5
STD(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,5
STD(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,5
STD(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,5
STD(previous_application.MIN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,5
STD(previous_application.MIN(credit_card_balance.AMT_PAYMENT_CURRENT)),0,5
STD(previous_application.MIN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,5
STD(previous_application.MIN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,5
STD(previous_application.MIN(credit_card_balance.AMT_RECIVABLE)),0,5
STD(previous_application.MIN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,5
STD(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,5
STD(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,5
STD(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,5
STD(previous_application.MIN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,5
STD(previous_application.MIN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),0,5
STD(previous_application.MEDIAN(credit_card_balance.AMT_BALANCE)),0,5
STD(previous_application.MEDIAN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,5
STD(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,5
STD(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,5
STD(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,5
STD(previous_application.MEDIAN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,5
STD(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_CURRENT)),0,5
STD(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,5
STD(previous_application.MEDIAN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,5
STD(previous_application.MEDIAN(credit_card_balance.AMT_RECIVABLE)),0,5
STD(previous_application.MEDIAN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,5
STD(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,5
STD(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,5
STD(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,5
STD(previous_application.MEDIAN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,5
STD(previous_application.MEDIAN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),0,5
STD(previous_application.COUNT(credit_card_balance)),53,5
STD(previous_application.NUM_UNIQUE(credit_card_balance.NAME_CONTRACT_STATUS)),0,5
MAX(previous_application.SUM(installments_payments.NUM_INSTALMENT_VERSION)),59,5
MAX(previous_application.SUM(installments_payments.NUM_INSTALMENT_NUMBER)),32,5
MAX(previous_application.SUM(installments_payments.AMT_INSTALMENT)),89,5
MAX(previous_application.SUM(installments_payments.AMT_PAYMENT)),124,5
MAX(previous_application.SUM(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),78,5
MAX(previous_application.SUM(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),34,5
MAX(previous_application.SUM(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),168,5
MAX(previous_application.STD(installments_payments.NUM_INSTALMENT_VERSION)),82,5
MAX(previous_application.STD(installments_payments.NUM_INSTALMENT_NUMBER)),64,5
MAX(previous_application.STD(installments_payments.AMT_INSTALMENT)),56,5
MAX(previous_application.STD(installments_payments.AMT_PAYMENT)),85,5
MAX(previous_application.STD(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),77,5
MAX(previous_application.STD(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),84,5
MAX(previous_application.STD(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),169,5
MAX(previous_application.MIN(installments_payments.NUM_INSTALMENT_VERSION)),4,5
MAX(previous_application.MIN(installments_payments.NUM_INSTALMENT_NUMBER)),0,5
MAX(previous_application.MIN(installments_payments.AMT_INSTALMENT)),82,5
MAX(previous_application.MIN(installments_payments.AMT_PAYMENT)),130,5
MAX(previous_application.MIN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),23,5
MAX(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),0,5
MAX(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),102,5
MAX(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_VERSION)),7,5
MAX(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_NUMBER)),22,5
MAX(previous_application.MEDIAN(installments_payments.AMT_INSTALMENT)),58,5
MAX(previous_application.MEDIAN(installments_payments.AMT_PAYMENT)),56,5
MAX(previous_application.MEDIAN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),38,5
MAX(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),1,5
MAX(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),139,5
MAX(previous_application.COUNT(installments_payments)),23,5
MAX(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT)),62,5
MAX(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT_FUTURE)),68,5
MAX(previous_application.SUM(pos_cash_balance.SK_DPD)),7,5
MAX(previous_application.SUM(pos_cash_balance.SK_DPD_DEF)),29,5
MAX(previous_application.STD(pos_cash_balance.CNT_INSTALMENT)),130,5
MAX(previous_application.STD(pos_cash_balance.CNT_INSTALMENT_FUTURE)),103,5
MAX(previous_application.STD(pos_cash_balance.SK_DPD)),13,5
MAX(previous_application.STD(pos_cash_balance.SK_DPD_DEF)),40,5
MAX(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT)),45,5
MAX(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),79,5
MAX(previous_application.MIN(pos_cash_balance.SK_DPD)),0,5
MAX(previous_application.MIN(pos_cash_balance.SK_DPD_DEF)),0,5
MAX(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT)),9,5
MAX(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),94,5
MAX(previous_application.MEDIAN(pos_cash_balance.SK_DPD)),15,5
MAX(previous_application.MEDIAN(pos_cash_balance.SK_DPD_DEF)),0,5
MAX(previous_application.COUNT(pos_cash_balance)),7,5
MAX(previous_application.NUM_UNIQUE(pos_cash_balance.NAME_CONTRACT_STATUS)),12,5
MAX(previous_application.SUM(credit_card_balance.AMT_BALANCE)),1,5
